0.0, 0.0
0.3141592653589793, 0.3090169943749474
0.6283185307179586, 0.5877852522924731
0.9424777960769379, 0.8090169943749475
1.2566370614359172, 0.9510565162951535
1.5707963267948966, 1.0
1.8849555921538759, 0.9510565162951536
2.199114857512855, 0.8090169943749475
2.5132741228718345, 0.5877852522924732
2.827433388230814, 0.3090169943749475
3.141592653589793, 1.2246467991473532e-16
3.455751918948773, -0.30901699437494773
3.7699111843077517, -0.587785252292473
4.084070449666731, -0.8090169943749473
4.39822971502571, -0.9510565162951535
4.71238898038469, -1.0
5.026548245743669, -0.9510565162951536
5.340707511102648, -0.8090169943749476
5.654866776461628, -0.5877852522924734
5.969026041820607, -0.3090169943749477
